ID_t,Nb_of_incident,Electrical_length,Service_date,Length_climate_hazard_plan,Length_fragile_section,Nb_of_anomaly,Year_helicopter_flight,y_pred
3048,0.0,241.0,36,2.435,0.78,0.0,2,0
63559,4.0,95.0,39,8.17,2.282,11.0,3,1
73587,0.0,30.0,31,0.0,0.241,0.0,2,0
52306,0.0,138.0,38,0.0,1.65903765106,6.0,3,0
34245,0.0,383.0,34,0.339,13.85419300843,0.0,5,0
85414,3.0,39.0,12,6.074,8.251735488889999,0.0,5,1
87847,3.0,112.5231170654297,63,0.581,6.33009124756,8.0,3,1
75151,1.0,927.0,49,0.083,1.334,0.0,2,1
12484,1.0,395.0,37,1.367,0.0,0.0,2,1
14689,0.0,458.0,39,0.265,1.59663132477,0.0,2,0
90464,1.0,357.0,66,19.54308147621,2.5954684391,0.0,1,1
51811,3.0,53.0,43,8.09840338707,2.351,0.0,1,1
42000,1.0,37.0,34,3.182,2.037,0.0,1,0
89078,1.0,157.6913146972656,39,1.483,6.04699996948,12.0,3,0
36940,0.0,265.0,48,4.037000000000001,28.91039233398,0.0,1,1
39713,2.0,21.0,40,1.34,24.61417190099,0.0,5,1
53483,0.0,44.0,20,6.437,0.542,0.0,1,0
10546,2.0,380.0,33,1.482,3.03796879578,0.0,2,1
39755,1.0,92.0,16,18.61899997711,15.32499997711,0.0,1,0
79557,2.0,13.0,34,3.467000000000001,8.88228168917,0.0,2,1
80871,0.0,66.0,35,1.334,5.689040801999999,0.0,2,0
31266,1.0,705.0,35,6.917,10.27523642731,0.0,1,1
67241,1.0,371.0,35,1.625,6.51691083527,0.0,3,1
66551,2.0,32.0,37,1.557,0.887,13.0,3,0
81712,0.0,131.0,45,2.551,3.091,0.0,1,0
20901,0.0,37.0,43,0.0,0.0,0.0,1,0
86674,0.0,170.0627746582031,16,0.603,4.13700000095,0.0,5,0
44547,1.0,322.0,38,1.726,1.005,0.0,5,1
34633,1.0,303.0,33,0.359,15.62301283264,0.0,1,1
66118,0.0,8.419351577758789,42,1.211,2.885,0.0,2,0
32923,2.0,261.0,46,0.312,7.629,5.0,3,1
16552,0.0,124.0,54,0.0,0.276,0.0,5,1
58422,1.0,33.0,70,1.538999999999999,3.095,0.0,1,1
48910,0.0,95.0,35,2.394,1.73560267639,0.0,1,0
10545,2.0,12.14065361022949,37,1.482,3.03796879578,0.0,2,1
62249,0.0,47.0,34,5.114,7.86099999809,7.0,3,0
75727,0.0,170.0,37,0.017,3.30641824448,14.0,3,0
14505,1.0,60.0,32,4.02,3.48200000453,9.0,3,0
79654,0.0,1.171758413314819,41,3.319999999999999,2.473012146,0.0,2,0
12566,3.0,39.0,45,1.872,2.42600000763,9.0,3,1
42348,1.0,645.0,26,2.505,0.0,0.0,5,0
23483,0.0,314.0,45,8.173,4.089,0.0,1,0
26008,1.0,341.0,45,2.065999999999999,4.121,0.0,5,1
24539,0.0,16.0,38,0.4,4.28900000763,0.0,1,0
69020,1.0,96.0,43,1.611,3.72231356812,0.0,2,1
57761,2.0,88.0,40,1.052,0.838,16.0,3,0
76238,1.0,360.0,36,2.400999999999999,2.31200001193,13.0,3,0
57833,3.0,211.0,39,0.419,0.225,0.0,1,1
47276,2.0,68.0,35,2.642999999999999,1.637,0.0,5,1
1110,0.0,35.0,31,1.126,1.02090600586,0.0,1,0
871,0.0,682.5997924804688,31,0.628,1.347,0.0,2,0
90188,0.0,104.6175765991211,25,1.653,2.349,0.0,1,0
15590,0.0,63.0,37,0.0,0.566,0.0,5,0
11199,0.0,26.0,25,0.53,1.21690499878,4.0,3,0
90660,0.0,366.0,35,1.80019143963,0.0,5.0,3,0
25342,0.0,157.0,40,10.349,2.339,3.0,5,0
78488,0.0,184.0,37,0.619,1.474,0.0,2,0
6702,0.0,114.0,35,2.266,0.0,0.0,3,0
54620,0.0,1291.0,49,0.093,0.033,0.0,5,1
39279,0.0,276.0,37,2.067,3.189,7.0,3,0
663,1.0,23.0,37,0.206,1.94,0.0,1,1
21024,1.0,210.0,42,0.0,2.134,0.0,1,1
56745,1.0,400.0,32,1.423,2.249,4.0,3,0
7192,0.0,70.0,53,0.0,1.226,0.0,1,1
63565,0.0,65.0,37,2.862,0.083,0.0,5,0
90241,1.0,146.4556274414062,44,0.865,0.0,0.0,2,1
49628,0.0,196.0,42,0.962,3.74631005859,0.0,1,0
27565,1.0,14.0,39,12.73959048462,2.113,0.0,5,1
77571,2.0,190.0,59,2.753000000000001,5.734117522719999,7.0,3,1
82491,2.0,228.0,45,2.805,2.329,0.0,2,1
79677,0.0,105.0,35,2.236999999999999,0.917,1.0,3,0
69329,1.0,55.0,28,3.456,5.47194354439,0.0,3,0
84682,0.0,154.0,39,4.637,0.734,8.0,3,0
20205,0.0,79.12818145751953,37,0.319,4.30499998712,0.0,1,0
84051,0.0,146.9308776855469,53,3.93293087769,0.295,0.0,5,1
3487,3.0,457.0,40,1.372,1.0610000037,33.0,5,0
86527,0.0,96.27808380126953,32,1.551,2.33769227482,0.0,1,0
80210,1.0,162.0,35,1.71,11.009,0.0,1,1
24999,2.0,640.0,49,21.17600001526,2.28700001526,17.0,3,0
14891,2.0,717.0,33,0.569,1.55,0.0,2,1
39437,0.0,288.0,30,1.26,2.273,0.0,1,0
61022,1.0,385.0,36,4.917,2.383,0.0,3,1
1722,1.0,480.0,36,0.0,2.134,0.0,1,0
63580,4.0,573.0,43,8.17,2.282,11.0,3,1
35783,1.0,313.0,41,0.155,9.162,0.0,1,1
70386,3.0,113.0,43,10.185,5.475,0.0,1,1
26983,1.0,253.0,43,15.76295324707,2.193,4.0,3,0
71349,1.0,55.0,37,3.221,9.10500000381,0.0,1,1
73753,1.0,73.0,34,2.667,3.09965712357,16.0,3,0
40618,2.0,201.0,44,11.42007144165,15.34376403046,10.0,3,1
85894,1.0,97.0,35,0.011,0.424,0.0,1,0
65779,0.0,147.0,33,1.154,5.403032295229999,0.0,2,0
11717,3.0,236.0,23,2.404,4.959295936579999,0.0,2,1
16026,1.0,27.0,37,8.95100000573,2.59300000573,7.0,3,0
59769,0.0,1165.0,37,2.862,0.083,0.0,5,0
4668,0.0,626.0,45,0.02999999999999998,1.339,0.0,1,0
35442,0.0,630.0,45,3.632000030519999,17.323,0.0,5,1
11895,0.0,51.0,39,0.435,1.26773057556,6.0,3,0
36807,0.0,48.0,47,1.426,1.744,0.0,1,0
78406,1.0,372.0,33,1.632,0.492,0.0,1,0
91242,0.0,75.0,4,0.09399999999999997,0.204,0.0,1,0
29199,0.0,181.0,44,8.45199999618,0.303,13.0,3,0
36463,0.0,235.0,35,1.798,11.18983543396,0.0,5,0
89115,1.0,968.5716552734375,39,5.126,2.50000000953,0.0,2,1
41802,2.0,105.0,35,8.803,1.323,0.0,1,1
26019,1.0,88.0,53,2.065999999999999,4.121,0.0,5,1
37964,2.0,171.0,46,1.34,24.61417190099,0.0,5,1
57851,3.0,75.0,38,0.419,0.225,0.0,1,1
5897,0.0,635.0,66,0.0,0.0,0.0,2,1
68334,2.0,659.0,39,3.805,8.301999990459999,7.0,3,1
34375,1.0,662.0,47,2.677,10.78800000667,0.0,5,1
28875,1.0,43.0,50,0.321,0.321,0.0,5,1
75202,1.0,247.0,32,0.083,1.334,0.0,2,0
44658,0.0,116.0,77,3.859,0.881,8.0,3,1
29146,0.0,665.0,48,2.048,0.0,0.0,5,1
19678,0.0,267.0,35,3.00421168184,1.29621168184,0.0,2,0
27448,0.0,196.0,47,14.25667352295,1.235,0.0,5,1
15042,3.0,153.0,36,1.872,2.42600000763,9.0,3,1
83585,0.0,201.8922882080078,44,1.26,0.754,0.0,5,0
9712,1.0,129.0,19,0.0,1.246,0.0,1,0
22134,1.0,621.0,29,2.035000000000001,1.173,0.0,1,0
57092,1.0,79.0,21,3.049,0.139,5.0,3,0
67199,0.0,660.0,38,3.182,2.55660094453,0.0,1,0
82597,3.0,286.0,33,3.932,3.13,9.0,3,0
33335,1.0,263.0,36,5.412,4.305,2.0,5,1
71681,0.0,100.0,69,1.859,5.13145653534,5.0,3,1
28751,0.0,133.0,41,5.329000000000001,2.787,0.0,1,0
85307,0.0,3348.236938476562,46,0.364,0.0,0.0,1,0
33183,0.0,22.0,36,4.507,4.802,4.0,3,0
51050,0.0,361.0,32,2.875,0.354,0.0,5,0
25267,4.0,241.0,50,20.03322343249,0.283,7.0,3,1
21633,0.0,80.0,39,2.156,0.0,0.0,1,0
16572,0.0,159.0,34,0.0,0.0,0.0,2,0
59799,0.0,739.0,37,0.554,0.662,0.0,1,0
27262,1.0,660.7603759765625,35,6.05572755719,1.19400494671,4.0,3,0
45410,0.0,756.0,38,4.962,4.192,10.0,3,0
16256,1.0,118.0,39,0.8,3.789,0.0,2,1
63538,4.0,71.20075988769531,27,8.17,2.282,11.0,3,1
7654,0.0,130.7274169921875,40,0.0,0.241,0.0,2,0
88817,0.0,478.0,42,2.156,0.0,0.0,1,0
17323,0.0,294.0,28,0.0,0.0,0.0,3,0
22854,0.0,72.0,15,0.0,0.0,4.0,3,0
80083,3.0,85.0,36,6.074,8.251735488889999,0.0,5,1
17811,0.0,147.0,35,2.277,0.0,0.0,2,0
343,0.0,443.0,34,1.285,3.16443115234,0.0,2,0
26583,1.0,671.0,44,2.94986129761,0.0,5.0,3,0
44638,0.0,329.7763977050781,37,0.0,0.774,0.0,5,0
38498,2.0,899.0755004882812,46,0.7329999999999998,7.163025794970001,15.0,3,0
6479,1.0,397.0,31,0.0,0.533,0.0,2,0
45299,1.0,86.0,33,1.367,1.32,0.0,1,0
18108,3.0,204.0,37,1.872,2.42600000763,9.0,3,1
30830,2.0,75.0,44,7.163,27.74304543305,8.0,3,1
61900,0.0,1550.0,34,0.83,0.208,0.0,5,0
2790,0.0,644.0,40,2.034,0.513,0.0,1,0
49023,2.0,390.0,35,1.898,3.0060974884,0.0,5,1
18311,1.0,231.0,44,0.206,1.94,0.0,1,1
62790,1.0,216.0,47,3.03,3.986,12.0,3,0
64068,1.0,198.0,28,2.293,3.55778878784,0.0,1,0
80452,1.0,470.0,59,6.92,7.743408222190001,0.0,3,1
50867,2.0,33.0,30,1.898,3.0060974884,0.0,5,1
38949,0.0,31.0,38,3.04060418701,11.88260418057,0.0,5,0
59690,1.0,747.0,41,2.444,1.26807049561,0.0,1,1
50049,1.0,94.0,47,4.395000000000001,1.966,0.0,1,1
38770,3.0,130.0,34,6.083,12.17635159922,0.0,1,1
58358,1.0,389.0,40,1.538999999999999,3.095,0.0,1,1
28240,2.0,324.0,41,10.75312992096,2.65990155029,0.0,5,1
22321,0.0,121.0,28,0.0,0.0,4.0,3,0
63610,1.0,467.0,38,3.03,3.986,12.0,3,0
59096,1.0,424.0,41,2.035,3.79462023163,6.0,5,0
21310,0.0,449.0,34,0.538,1.34499999857,0.0,3,0
47594,0.0,282.0,33,0.83,0.208,0.0,5,0
86279,1.0,14.0,11,6.355,0.226,4.0,3,0
14635,1.0,97.0,38,0.073,0.683,0.0,2,1
86149,2.0,564.0,35,8.365,3.78896025848,0.0,1,1
46560,1.0,30.0,53,3.769,2.263,7.0,3,0
42559,0.0,714.0,39,3.457,0.0,1.0,3,0
39036,3.0,1120.0,49,0.168,12.042,8.0,3,1
82824,0.0,364.0851135253906,35,0.172,0.587,0.0,2,0
88849,0.0,78.0,50,4.674,0.0,2.0,3,0
83042,0.0,15.0,32,1.349,1.3087872467,3.0,3,0
34594,0.0,592.0,47,1.027,36.41292321014,7.0,3,0
37368,4.0,32.0,42,15.02935630035,7.647356300349999,5.0,3,1
28552,1.0,362.0,39,19.54308147621,2.5954684391,0.0,1,1
7045,1.0,387.0,39,0.5840000000000001,2.02319139742,2.0,3,0
12665,1.0,132.0,39,1.365,0.323,1.0,2,1
20203,0.0,88.0,47,0.319,4.30499998712,0.0,1,0
12162,0.0,69.0,14,0.0,0.0,2.0,3,0
9801,0.0,186.0,39,4.277,1.059,0.0,1,0
61692,4.0,482.0,23,8.17,2.282,11.0,3,0
75182,1.0,190.0,35,1.625,6.51691083527,0.0,3,1
62472,2.0,989.0,36,3.443,1.053,0.0,5,1
50544,0.0,239.0,61,3.238,1.129,0.0,1,1
60227,3.0,377.0,35,3.573,2.064,0.0,5,1
60670,2.0,131.0,38,4.354,2.141,11.0,3,0
89816,0.0,1.347838044166565,41,0.13,1.15,0.0,1,0
27012,0.0,576.0,46,8.173,4.089,0.0,1,0
42156,0.0,290.0,25,0.017,1.528,0.0,3,0
27525,1.0,52.70426940917969,40,9.42860802841,4.13992107772,0.0,5,1
39779,1.0,168.0,47,18.61899997711,15.32499997711,0.0,1,1
71646,0.0,9.0,36,1.859,5.13145653534,5.0,3,0
8180,0.0,139.0,38,3.304,1.48999999547,0.0,2,0
90481,1.0,315.9806518554688,35,0.212,2.70060400391,4.0,3,0
45940,1.0,474.0,68,2.669,2.93194799805,19.0,3,0
7314,1.0,164.0,20,1.133266278416545,0.0,0.0,2,0
31660,0.0,312.0,47,3.04060418701,11.88260418057,0.0,5,1
71625,0.0,420.0,40,1.208,3.51895410156,0.0,1,0
88813,0.0,252.0,30,0.55600000763,1.893,3.0,3,0
40703,0.0,179.0,44,2.596,7.77497135735,5.0,3,0
62711,0.0,137.0,41,2.48,2.079,0.0,1,0
68984,1.0,55.0,35,0.673,1.105,3.0,3,0
35488,0.0,102.0,25,3.632000030519999,17.323,0.0,5,0
57671,0.0,157.0,35,1.26,0.754,0.0,5,0
11972,0.0,49.0,39,0.4230000000000002,2.58,0.0,1,0
76286,0.0,836.0,39,0.201,0.7,4.0,3,0
25438,0.0,126.0,47,7.5271131134,2.1241131134,0.0,1,0
88552,0.0,206.8859100341797,36,1.176,1.876,0.0,5,0
69452,1.0,414.9151306152344,28,3.456,5.47194354439,0.0,3,0
59704,1.0,493.0,58,2.444,1.26807049561,0.0,1,1
32671,0.0,503.0,47,2.644,15.97515351677,0.0,1,1
91570,1.0,438.0,47,0.2899999999999998,1.25599997711,0.0,1,1
62155,0.0,3.0,66,1.416,0.795,0.0,4,1
57874,3.0,286.0,28,0.419,0.225,0.0,1,1
49959,2.0,43.0,26,2.998,1.511,0.0,5,1
78087,1.0,300.0,38,1.392,2.203,6.0,3,0
420,2.0,110.1280288696289,38,0.569,1.55,0.0,2,1
30332,1.0,363.0,41,7.870000000000001,1.846,0.0,5,1
28254,0.0,97.0,42,3.282,0.182,0.0,5,0
49317,1.0,503.0,46,0.146,1.49,0.0,1,1
86315,0.0,254.0,33,4.001,3.675,0.0,2,0
84266,0.0,101.0,36,2.874000000000001,0.799,9.0,3,0
87716,1.0,27.0,59,2.94986129761,0.0,5.0,3,1
30024,1.0,183.0,48,1.772,4.25655876923,0.0,1,1
80104,2.0,485.0,43,0.609,8.994,0.0,1,1
25401,1.0,294.0,44,10.872,2.352,0.0,1,1
54097,2.0,598.0,36,0.885,0.591,8.0,5,0
82197,1.0,35.0,37,3.221,9.10500000381,0.0,1,1
85963,5.0,90.0,12,6.236000000000001,10.22074494623,0.0,2,1
34848,1.0,561.0,40,4.010000000000001,20.424,4.0,3,1
15486,0.0,69.0,50,1.241,4.662,10.0,3,0
90264,1.0,28.2552604675293,47,4.02,3.48200000453,9.0,3,0
71770,0.0,1150.0,33,3.769,3.586,0.0,1,0
78143,0.0,63.0,23,0.619,1.474,0.0,2,0
92474,0.0,42.14643478393555,46,1.995000000000001,18.83914463424,0.0,1,1
6508,0.0,272.0,34,0.265,1.59663132477,0.0,2,0
28060,1.0,73.53598022460938,48,21.532,2.51,0.0,1,1
82860,1.0,60.0,65,0.41,5.23596142578,0.0,2,1
16413,0.0,359.0,39,0.222,0.596,0.0,1,0
47275,2.0,1134.0,35,2.642999999999999,1.637,0.0,5,1
31153,2.0,80.0,31,4.357,9.83985977173,0.0,1,1
77527,1.0,111.0,32,3.65,2.46199999237,0.0,1,0
76188,1.0,694.0,29,1.883,2.667,0.0,2,0
38171,2.0,351.0,35,6.355,9.846,13.0,3,0
61504,1.0,133.0,43,0.3470000000000003,4.981,0.0,5,1
59481,3.0,96.41197204589844,34,0.882,3.09,0.0,5,1
45763,3.0,416.0,36,0.651,0.792,0.0,1,1
9061,1.0,54.0,50,0.73,3.43749692097,9.0,3,0
21194,0.0,36.0,39,1.851,7.09199972534,0.0,3,0
46087,0.0,57.0,27,2.926,0.97918595886,0.0,5,0
48076,1.0,80.0,70,2.174,10.211,8.0,3,1
30031,1.0,265.0,48,1.772,4.25655876923,0.0,1,1
89401,1.0,265.7464904785156,34,1.365,0.323,1.0,2,0
16250,0.0,111.0,36,3.535,0.723,0.0,1,0
18961,2.0,610.0,28,1.92,1.696,1.0,2,1
42456,1.0,221.0,43,0.184,0.456,0.0,1,1
32717,0.0,964.0,44,0.42261006165,5.52561006165,0.0,1,0
62974,0.0,318.0,40,6.437,0.542,0.0,1,0
69098,0.0,350.0,34,0.059,1.362,0.0,2,0
24189,6.0,523.0,46,20.08484381104,7.069,0.0,1,1
13414,0.0,241.0,32,1.818000000000001,0.0,0.0,2,0
21559,0.0,79.0,49,1.241,4.662,10.0,3,0
74848,0.0,430.0,33,1.056,5.551,3.0,4,0
28832,0.0,359.0,49,2.93399821472,0.0,2.0,5,0
30221,1.0,370.0,45,2.065999999999999,4.121,0.0,5,1
5298,0.0,34.0,34,0.538,1.34499999857,0.0,3,0
59858,0.0,251.0,39,0.422,0.422,0.0,1,0
69813,0.0,53.0,47,0.0,0.357,0.0,5,1
4241,0.0,61.0,38,0.0,0.0,0.0,2,0
77355,0.0,56.0,19,3.732,2.314,0.0,1,0
74311,0.0,50.0,29,1.207,6.10231955433,0.0,2,0
59964,1.0,225.0,50,0.146,1.49,0.0,1,1
82575,0.0,55.0,42,0.756,0.0,0.0,1,0
81492,1.0,379.9125671386719,44,0.517,5.45091629362,0.0,2,1
55086,0.0,150.0,35,3.619999999999999,4.386,0.0,5,0
70190,2.0,112.0,27,2.831,5.501,0.0,2,1
55100,1.0,396.0,36,0.2899999999999998,1.25599997711,0.0,1,0
28483,1.0,233.0,47,19.54308147621,2.5954684391,0.0,1,1
12525,3.0,63.0,45,1.872,2.42600000763,9.0,3,1
62588,0.0,151.0,55,0.289,0.833,0.0,5,1
45222,1.0,273.0,52,2.035,3.79462023163,6.0,5,1
11367,0.0,406.774658203125,57,0.0,0.071,0.0,2,1
286,0.0,647.0,29,0.13,1.15,0.0,1,0
43540,0.0,185.0487823486328,40,4.248999999999999,0.0,13.0,3,0
66310,1.0,409.0,36,6.514,4.56300000048,6.0,2,0
49709,0.0,57.0,31,2.07,1.729,0.0,5,0
9686,0.0,125.0,48,0.118,0.0,0.0,1,0
29091,1.0,185.0,36,14.571,5.305,5.0,3,0
63112,0.0,699.0,38,1.213,0.138,0.0,1,0
88916,0.0,122.8036651611328,47,3.88680366516,0.536,0.0,5,1
40621,0.0,88.0,34,1.027,36.41292321014,7.0,3,0
72671,3.0,50.0,35,15.12832647705,15.12832647705,0.0,2,1
33074,0.0,119.5349578857422,44,1.014,3.95720690918,9.0,3,0
30998,0.0,138.0,19,5.648999999999999,21.04199996948,10.0,3,0
37763,2.0,514.0,46,7.822,50.46186362458999,0.0,5,1
31687,1.0,200.0,35,9.60700000382,10.75900000382,3.0,3,0
88733,3.0,307.0,53,0.168,12.042,8.0,3,1
27701,1.0,311.0,48,8.367665778150002,1.135,0.0,1,1
53692,1.0,178.0,35,0.435,2.41,0.0,1,0
73778,1.0,198.0,31,2.667,3.09965712357,16.0,3,0
28843,4.0,680.0,38,20.03322343249,0.283,7.0,3,1
59312,1.0,208.0,33,0.011,0.424,0.0,1,0
51953,0.0,87.0,33,1.238,0.71,0.0,5,0
38476,0.0,708.0,40,0.047,14.69359999752,0.0,1,0
90134,1.0,579.0,17,6.531,6.01,0.0,2,0
80917,0.0,44.0,41,1.211,2.885,0.0,2,0
51002,0.0,57.0,35,2.875,0.354,0.0,5,0
71079,0.0,411.0,40,6.56382414246,3.3164934845,10.0,3,0
20650,0.0,93.0,46,0.017,1.07200001144,0.0,1,0
69150,1.0,50.0,33,1.611,3.72231356812,0.0,2,0
54750,1.0,314.0,34,4.498,0.897,0.0,1,0
80641,1.0,722.0,54,5.126601661392405,5.852000000719999,0.0,2,1
48043,1.0,135.0,44,2.174,10.211,8.0,3,0
60002,0.0,422.3766784667969,43,3.238,1.129,0.0,1,0
81235,2.0,108.0,41,2.753000000000001,5.734117522719999,7.0,3,1
36783,0.0,444.0,46,10.79771871727,11.25136169212,5.0,3,0
57047,1.0,115.0,42,3.049,0.139,5.0,3,0
16607,0.0,155.0,72,0.012,1.616,0.0,1,1
27838,0.0,97.0,38,11.4228208313,0.651,0.0,1,0
5117,0.0,377.0,40,0.02,0.298,6.0,3,0
22030,0.0,592.0,42,0.586,0.0,0.0,2,0
80989,0.0,161.0,39,5.576,1.48946042037,1.0,3,0
58204,1.0,536.0,46,2.168999999999999,1.80100000382,0.0,1,1
52940,4.0,508.0,34,8.17,2.282,11.0,3,1
82839,3.0,339.0,67,1.558,6.317,0.0,2,1
54035,0.0,1350.0,40,3.161,1.16,0.0,5,0
11278,2.0,215.0,70,0.8980000000000001,3.26200002349,0.0,1,1
22773,0.0,146.0,31,0.0,0.0,0.0,3,0
27217,0.0,395.0,38,10.349,2.339,3.0,5,0
65096,3.0,105.0,36,3.932,3.13,9.0,3,1
92459,0.0,366.5654296875,34,0.091,0.0,0.0,3,0
83134,0.0,735.0,38,1.653,2.349,0.0,1,0
19077,0.0,404.0,50,1.36057147217,0.0,0.0,5,1
28542,1.0,238.0,44,19.54308147621,2.5954684391,0.0,1,1
57081,0.0,366.0,41,7.229999999999999,8.62758076119,0.0,5,1
52413,0.0,496.0,36,3.164,1.019,0.0,5,0
27014,0.0,665.0,46,8.173,4.089,0.0,1,0
43099,0.0,380.0,66,5.267,0.388,0.0,5,1
67892,1.0,360.0,36,6.373000000000001,4.053141906740001,7.0,3,0
2084,0.0,274.0,34,0.547,0.505,0.0,1,0
33952,4.0,328.0,45,15.02935630035,7.647356300349999,5.0,3,1
44195,2.0,506.0,44,2.998,1.511,0.0,5,1
371,0.0,56.0,34,0.609,0.107,0.0,2,0
83674,3.0,13.83631706237793,14,0.581,6.33009124756,8.0,3,0
39929,0.0,24.0,36,9.055637817390002,6.64163781739,0.0,5,0
21669,0.0,629.0,34,1.285,3.16443115234,0.0,2,0
20513,0.0,211.0,50,2.156,0.0,0.0,1,0
13666,1.0,72.32311248779297,68,0.0,0.0,0.0,2,1
57604,1.0,59.0,20,1.032,1.782,0.0,5,0
31886,0.0,93.0,28,1.995000000000001,18.83914463424,0.0,1,0
55053,1.0,193.0,36,0.343,1.40315737057,6.0,3,0
56936,0.0,200.0,45,0.429,2.498,5.0,3,0
49618,1.0,128.0,37,0.973,2.34600000167,0.0,1,1
67107,2.0,140.0,38,5.095999999999999,4.967578269960001,0.0,2,1
42043,1.0,177.0,30,3.182,2.037,0.0,1,0
14605,1.0,458.0,38,0.073,0.683,0.0,2,1
35035,0.0,45.0,39,5.93435848236,7.07835848236,0.0,5,0
2581,0.0,374.0,37,0.628,1.347,0.0,2,0
71159,1.0,88.0,34,3.4,0.728,2.0,3,0
43021,0.0,381.0,36,5.267,0.388,0.0,5,0
17293,0.0,68.0,33,0.0,0.627,0.0,2,0
39135,1.0,152.0,36,2.652,24.44152941895,0.0,5,1
3389,2.0,287.0,42,0.569,1.55,0.0,2,1
3792,0.0,111.2043228149414,32,0.176,0.542,7.0,3,0
50193,0.0,319.0,36,0.866,0.345,0.0,1,0
48180,2.0,89.0,32,3.875,2.423,0.0,5,1
34485,0.0,253.0,34,2.244,3.942,7.0,3,0
87531,0.0,78.56797790527344,41,1.069,1.7,0.0,1,0
7820,2.0,113.0,42,0.569,1.55,0.0,2,1
68210,1.0,39.0,36,0.506,2.303,0.0,2,1
52276,1.0,51.0,46,3.970686676020001,4.11068667602,0.0,5,1
91374,0.0,666.130126953125,38,1.011,1.27077206039,1.0,3,0
81099,0.0,27.0,34,4.416,1.04056793213,0.0,1,0
26398,0.0,162.0,42,8.173,4.089,0.0,1,0
35936,0.0,110.0,39,3.88890362548,3.02299839782,2.0,3,0
20747,1.0,579.0,39,0.158,0.0,0.0,1,1
22874,1.0,352.2936096191406,37,0.8,3.789,0.0,2,1
34686,1.0,86.0,39,3.406,14.35800001526,0.0,5,1
64324,0.0,28.0,40,0.812,1.2458036499,0.0,2,0
34719,1.0,313.0,37,8.36285869598,4.52185869598,0.0,1,1
51,2.0,276.0,52,0.129,1.58,0.0,1,1
60591,2.0,315.0,35,0.671,1.19,0.0,1,1
24752,0.0,457.0,39,3.59024350739,0.411,0.0,5,0
66205,2.0,59.0,45,5.339000000000001,4.68933903504,0.0,5,1
70631,3.0,1920.0,41,1.558,6.317,0.0,2,1
33186,1.0,838.0,37,5.412,4.305,2.0,5,1
22424,2.0,105.0,40,0.8980000000000001,3.26200002349,0.0,1,1
70431,3.0,100.4088363647461,43,10.185,5.475,0.0,1,1
27405,1.0,27.0,38,3.438,0.436,0.0,5,1
75754,1.0,300.0,44,13.49599999047,13.49599999047,0.0,1,1
36594,1.0,238.0,48,6.85100000143,10.04473602212,0.0,1,1
78890,2.0,461.0,43,4.844,3.41286592865,22.0,3,0
21836,1.0,109.1406097412109,37,0.073,0.683,0.0,2,1
80264,0.0,70.0,40,0.714,0.0,0.0,3,0
13771,0.0,401.0,37,0.464,0.0,0.0,2,0
7894,0.0,311.0,19,0.0,0.0,0.0,1,0
58236,1.0,152.0,38,2.168999999999999,1.80100000382,0.0,1,1
91124,1.0,201.4716033935547,44,0.517,5.45091629362,0.0,2,1
85608,0.0,300.0,12,0.0,0.071,0.0,2,0
24940,2.0,463.0,48,21.17600001526,2.28700001526,17.0,3,0
27822,2.0,406.0,47,10.75312992096,2.65990155029,0.0,5,1
74179,2.0,354.0,42,1.103,4.66,0.0,2,1
34055,0.0,680.0,48,0.409,4.22652963257,5.0,3,0
39054,1.0,485.0,36,1.103,14.62,0.0,5,1
27589,1.0,84.0,42,12.73959048462,2.113,0.0,5,1
6554,0.0,654.0,34,0.222,0.596,0.0,1,0
70983,2.0,24.0,32,0.5130000000000005,4.81477927017,0.0,2,1
64220,0.0,279.0,35,1.551,2.33769227482,0.0,1,0
50186,2.0,674.0,28,1.052,0.838,16.0,3,0
82857,1.0,60.0,65,0.41,5.23596142578,0.0,2,1
87757,3.0,841.2202758789062,42,6.074,8.251735488889999,0.0,5,1
27891,1.0,217.0,44,6.719,1.23,0.0,1,1
36563,2.0,3.167659521102905,36,15.67079726219,18.25379726219,0.0,5,1
930,1.0,266.0,67,1.15,4.96799999523,4.0,3,1
58172,1.0,92.0,76,2.168999999999999,1.80100000382,0.0,1,1
28171,2.0,83.0,39,10.75312992096,2.65990155029,0.0,5,1
46949,1.0,269.0,42,2.669,2.93194799805,19.0,3,0
89696,1.0,384.0,23,0.2379999999999999,1.206,22.0,2,0
2660,0.0,73.0,42,0.402,0.0,0.0,2,0
79518,2.0,380.0,47,3.467000000000001,8.88228168917,0.0,2,1
24207,6.0,619.0,41,20.08484381104,7.069,0.0,1,1
31198,0.0,112.0,43,0.0,4.62681637574,0.0,5,1
82895,1.0,91.0,50,5.126601661392405,5.852000000719999,0.0,2,1
61050,2.0,175.0,34,2.642999999999999,1.637,0.0,5,1
1225,0.0,233.0,44,0.27,0.0,0.0,1,0
70979,0.0,439.0,39,0.017,3.30641824448,14.0,3,0
33755,1.0,3.312913179397583,49,0.488,9.94817584348,0.0,5,1
46730,0.0,505.0,42,5.285,2.661,0.0,5,0
52886,0.0,93.0,33,2.77570129395,1.03570129395,0.0,1,0
14057,0.0,120.0,47,0.0,1.683,0.0,1,0
50506,0.0,252.0,37,0.0,0.0,0.0,3,0
71762,0.0,150.0,33,3.769,3.586,0.0,1,0
67731,0.0,134.0,37,3.089,2.776,0.0,1,0
